"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GK3P",0.00528930098018066,8.98949908806923,0.0326574165446364,0.97418560723872,0.991266210236152,-6.38253371851054
"SUMO1",0.00385723080896128,12.3596760248241,0.0326436665750271,0.974196472042105,0.991266210236152,-6.38253417087008
"TLK2",-0.00399461428500381,9.42411099324075,-0.0326288460803116,0.974208182747188,0.991266210236152,-6.38253465823545
"CYLC1",-0.0117571907748868,5.66968322930424,-0.0322257587896513,0.97452669233166,0.991541935984349,-6.38254782872094
"DRC3",-0.00380125093715122,13.0930278315247,-0.0321551767928666,0.97458246491855,0.991550323488456,-6.38255011807697
"C19orf54",0.0051578092648672,8.98344798332848,0.032073820915315,0.974646750989293,0.991567371459018,-6.38255275066118
"MAP4K1",-0.00721883399144385,7.25071378398432,-0.0318219218725275,0.974845798553254,0.991698127175364,-6.38256085953994
"ZBTB14",0.00341246930574535,8.73802354730987,0.0317393912833275,0.974911013582758,0.991698127175364,-6.38256350237676
"CCL5",-0.0122416924589182,9.15772598929366,-0.0317306970311653,0.974917883723494,0.991698127175364,-6.382563780389
"DPPA5",-0.0165828355035122,4.79978734944817,-0.0314368114669075,0.975150111310928,0.991845841262759,-6.3825731330404
"RNF17",-0.0138579122795477,5.42982655940092,-0.0314265945334906,0.975158184744533,0.991845841262759,-6.38257345662018
"ZNF880",-0.0098799985639344,7.44613884089619,-0.0312595156245247,0.975290211088676,0.991931765977572,-6.38257873324172
"CCDC116",-0.0136766562561554,4.59081466646394,-0.0311386486019232,0.975385721082758,0.991980544690123,-6.38258253288458
"RCSD1",-0.0159604262220459,6.17510249140173,-0.0310247626972757,0.975475714888015,0.992023708881436,-6.38258609959685
"NHLRC3",0.00452205506999093,10.2458197192655,0.0308559289554507,0.975609129641714,0.992111024254713,-6.38259136313542
"ABCB9",-0.0103356709135474,6.86542584480151,-0.0307057824678623,0.975727778074522,0.992183315762853,-6.38259601995516
"PENK",-0.0131233820192866,6.08335577715571,-0.0306150238399013,0.975799497436445,0.992207882025594,-6.38259882383543
"ATP5PO",-0.00327265311834957,12.9569811193112,-0.0305116497640322,0.975881186040195,0.992242582277539,-6.3826020073452
"SYCN",0.0133109994216514,3.43916299952937,0.0304397125463677,0.975938032663658,0.992252021903076,-6.38260421637169
"PCDHGB5",0.00902480960194563,7.25645661005835,0.030355948442226,0.976004225356929,0.992260369284752,-6.38260678200439
"MYRIP",0.00995200593786372,6.65036985005661,0.030221747062256,0.976110275332866,0.992260369284752,-6.38261087775766
"MIA",-0.0084706734757507,8.78733969063895,-0.0301714656804975,0.976150009311387,0.992260369284752,-6.38261240764513
"LOC105369890",0.0105819856134284,5.54531331563585,0.0301279857316692,0.976184368627416,0.992260369284752,-6.38261372853491
"ANO4",0.0132087027929559,5.00487195876237,0.0300345542227447,0.976258201501842,0.992260369284752,-6.38261656047322
"TFPT",-0.00537928497771389,9.08968055758094,-0.0300133955060193,0.976274921896086,0.992260369284752,-6.38261720057912
"NAA38",-0.00502413799966561,11.6005108167267,-0.029986823581985,0.976295920020939,0.992260369284752,-6.38261800380959
"RBM22",-0.00401481026290185,10.9516194628016,-0.029923378064483,0.976346057103951,0.992260369284752,-6.38261991879784
"PIF1",0.0127883643095679,5.19407082704437,0.0298764383497334,0.976383150731642,0.992260369284752,-6.38262133297799
"ZNF117",0.00950119610044631,8.39712162097102,0.029827437367205,0.976421873312562,0.992260369284752,-6.38262280689082
"UBE2R2",-0.00552911511950427,10.5790485844205,-0.0296393207508942,0.97657053130233,0.992363099075947,-6.38262844282646
"A1CF",0.0135590936966832,6.06992643517068,0.0293643329481401,0.976787840253126,0.992377608651199,-6.38263661725052
"FGF13",-0.00589600512360811,9.53868446217826,-0.0293310999271162,0.976814102752152,0.992377608651199,-6.38263759999159
"WFDC9",-0.0135130583973702,4.40827986781151,-0.0292500458673218,0.976878156088182,0.992377608651199,-6.38263999219258
"ADAM32",0.00857289328403699,6.25970836003209,0.0292450261634691,0.976882122936955,0.992377608651199,-6.38264014012469
"PJA2",0.00430707411015163,11.0141510431803,0.0291790112647189,0.976934291632464,0.992377608651199,-6.38264208324027
"FAM124B",-0.016324174943799,3.65252774214305,-0.0291035788432263,0.976993902712999,0.992377608651199,-6.38264429818078
"SACM1L",-0.00500732375346402,11.3385854203132,-0.0290959827566505,0.976999905589312,0.992377608651199,-6.38264452090879
"UBA7",-0.00471356262170275,9.57082338730335,-0.0290414375770321,0.977043010452602,0.992377608651199,-6.38264611854309
"SERPINB2",0.0122522136088641,9.29136737531115,0.0290385063150391,0.977045326913154,0.992377608651199,-6.3826462043152
"CLECL1",0.0141145944775012,5.3757443809533,0.0290193104171472,0.977060496677961,0.992377608651199,-6.38264676579536
"FZD10",0.0144605765980721,4.52942726264101,0.0288594362516941,0.977186839296787,0.992457613622003,-6.38265142769343
"ERICH6",-0.0119670343556457,5.5767189760191,-0.0286328619997046,0.977365893552506,0.992528865056195,-6.3826579904421
"SDC3",-0.0122756607316878,4.72984806100027,-0.0286246021440943,0.977372421070321,0.992528865056195,-6.38265822871258
"GAREM2",-0.0115502267030081,5.35316806445774,-0.028580677487419,0.97740713344477,0.992528865056195,-6.38265949464397
"TP53I3",0.00478136404256979,9.35823134960267,0.0285057312656368,0.977466361361172,0.992528865056195,-6.38266165014486
"PCDH10",-0.018446794440401,2.62965918860636,-0.0284056580794857,0.977545446623712,0.992528865056195,-6.38266451948963
"NUDC",-0.00348650609911871,12.6621829271824,-0.0283425112699141,0.97759535004152,0.992528865056195,-6.38266632487187
"OGDH",-0.00670070294142988,9.02866927477808,-0.0283082010778416,0.977622464606988,0.992528865056195,-6.38266730412386
"MARK1",0.00409467200418945,8.94704799706711,0.0282314888532098,0.977683088634367,0.992528865056195,-6.38266948928764
"RFX3",-0.00546015321646109,12.2290955518028,-0.0282288454180838,0.977685177686933,0.992528865056195,-6.38266956448076
"CETN3",-0.00552410255434665,11.9160418535674,-0.0280244234891352,0.977846728633179,0.992644564874964,-6.38267535798557
"ADGRE5",0.00504904039707199,11.1163915972801,0.0278582231481721,0.977978074458448,0.992698539427195,-6.38268003722396
"RFT1",0.00443203159998085,8.67450663206588,0.0278367218670921,0.977995066668926,0.992698539427195,-6.38268064054226
"MCHR2-AS1",0.00785342221094076,6.51971555354741,0.0276766454607351,0.978121573507921,0.992778644863396,-6.38268511758624
"SLU7",0.00447375613031831,10.583145597955,0.0275406775845543,0.97822902806467,0.992831089606509,-6.38268890008033
"ESM1",-0.0169888680172239,4.28622522761969,-0.027490826978908,0.978268424789157,0.992831089606509,-6.3826902822091
"EBAG9",-0.00322767125153689,12.0434123280336,-0.0273682461942416,0.978365300106784,0.992877744572992,-6.38269367016402
"TNFSF18",-0.0122665160274034,4.4430361025506,-0.02728532125417,0.978430835691016,0.992877744572992,-6.38269595350374
"PIN4",-0.00406764122529424,10.8698167358308,-0.0272519951426678,0.978457173361909,0.992877744572992,-6.38269686918708
"RPS6KA6",-0.00481062516130493,8.50353911783741,-0.0271305304297105,0.978553167298133,0.992905159513035,-6.38270019713462
"CEP128",0.00484055013729545,9.17265968152395,0.0270973650665547,0.978579378043693,0.992905159513035,-6.38270110323132
"LOC100268168",0.0142092056978687,3.60097127990855,0.0270326125344612,0.978630552350704,0.992908792099036,-6.38270286911335
"TRIM64EP",-0.0163674453184961,3.34427971472685,-0.026851376885823,0.97877378444288,0.993005820699673,-6.38270778917519
"HS3ST3B1",0.00707019751449067,9.60469878033027,0.0267402620693656,0.978861599795792,0.993046620061263,-6.38271078927935
"FAM215A",-0.0146914439861421,4.51376723337003,-0.0265955515019179,0.978975966673185,0.993078918275062,-6.38271467781965
"AP5B1",-0.00913996014052376,6.80288851910493,-0.0265795141874554,0.978988641225431,0.993078918275062,-6.3827151074621
"VPREB1",-0.011542502227238,4.11307376556599,-0.0264531603261032,0.979088500946843,0.993131925256627,-6.38271848344014
"CCDC127",0.00368071687804949,10.2116263534426,0.026380717623486,0.979145753869358,0.993141711261306,-6.38272041174095
"RAX2",0.0080946101518613,7.66557076384105,0.0262334854443283,0.979262114766131,0.993147107798318,-6.38272431451567
"FAM222B",-0.00465884805474914,9.2876923459578,-0.0261955437756166,0.979292100994367,0.993147107798318,-6.38272531671952
"RMND5B",0.00351593704154674,8.87467755943035,0.0261932788481655,0.979293891022874,0.993147107798318,-6.38272537650019
"ITPKC",0.00391666208402164,8.64997506716401,0.0260788282701382,0.97938434430487,0.993190559541522,-6.38272839058793
"ZNF225",0.00338731274872739,7.82870769159092,0.0258460196375239,0.979568339912035,0.993262720883257,-6.38273448093937
"ARFRP1",0.00399422426511542,8.26581440542249,0.0258198616401453,0.979589013429583,0.993262720883257,-6.38273516182863
"WDR6",0.00484077591729104,9.66097081864671,0.0258080660997399,0.979598335834197,0.993262720883257,-6.38273546863947
"LOC105377485",0.00794233002761313,3.80085906532218,0.0257080714120143,0.979677365051899,0.993281875917774,-6.38273806394467
"TCAF2",-0.0109134036447509,5.57264818273463,-0.0256636771979922,0.979712451383378,0.993281875917774,-6.38273921294194
"CASC22",0.0137148718967968,4.69231794324614,0.0251979254411784,0.98008055410066,0.993600032997896,-6.38275114768379
"CHN1",0.00436715625111006,8.02303249343659,0.0251163578795658,0.98014502075345,0.993600032997896,-6.38275321533597
"SH3D21",-0.0101502693570108,6.78991492006066,-0.0250858357477521,0.980169143854697,0.993600032997896,-6.38275398731645
"TMEM18",0.00290320611795991,9.71492129996677,0.024963929401392,0.980265492464133,0.993606434056696,-6.38275706126917
"THG1L",0.00387308930328523,8.082533518216,0.0249573233844951,0.980270713534413,0.993606434056696,-6.38275722741675
"MGC15885",0.00772041403326629,6.11184307256966,0.0248236247342637,0.980376382551749,0.993665262245279,-6.38276058061415
"SCFD2",0.00311422045694698,9.78386070715391,0.0247221054520581,0.980456618778913,0.993691190421562,-6.38276311471445
"MAP3K15",-0.0138368206841921,4.2364188004183,-0.0246707254881769,0.980497227247045,0.993691190421562,-6.3827643932912
"RNF167",-0.00440379053841333,10.3135086342688,-0.0244931346907395,0.980637587628267,0.993733455381046,-6.38276879210537
"LINC02352",0.0046023776925832,8.70098077855862,0.0244822463267372,0.980646193359023,0.993733455381046,-6.38276906076952
"HBE1",-0.0100676717381623,5.92009312842339,-0.0244223966591687,0.98069349620331,0.993733455381046,-6.38277053539292
"TREH",0.0100270470952508,3.21333928083945,0.0243299209407806,0.980766585547261,0.993733455381046,-6.38277280678616
"LINC00680",-0.0117964159209558,5.2814467309791,-0.0242927463283691,0.980795967016537,0.993733455381046,-6.38277371744273
"ZNF2",-0.00302736732440501,8.26494611382024,-0.0241962041590502,0.980872270584203,0.993733455381046,-6.38277607590694
"CLEC14A",0.00983360491636276,4.39647686745115,0.0241960826037545,0.980872366657391,0.993733455381046,-6.38277607887054
"ONECUT3",-0.0135870736844836,5.63404687553198,-0.0240430980136179,0.980993280726811,0.993770928366745,-6.38277979693711
"DUSP13",-0.00939603766674413,6.53788279642307,-0.0240287441537319,0.981004625576874,0.993770928366745,-6.38278014457659
"PLGRKT",0.00381549169920703,9.40763925965806,0.0239259352969084,0.981085882658588,0.993804985871496,-6.38278262845988
"EMCN",0.011950535797622,4.93465745192522,0.0238528685389456,0.981143632590458,0.993815229321331,-6.38278438729384
"BCL9L",-0.00561443186853161,8.75667694541621,-0.0237801493428385,0.981201107922707,0.993825193643905,-6.38278613242051
"CST11",-0.0155114753084122,4.37288806792397,-0.0234999886071504,0.981422540530086,0.993917170585654,-6.38279280595533
"HARS1",-0.00234735822327181,10.9447773810767,-0.0234884751000185,0.981431640573996,0.993917170585654,-6.3827930785196
"KYAT3",-0.00297348324295754,10.7449065264138,-0.0234199199254024,0.981485825254625,0.993917170585654,-6.38279469869071
"ANAPC4",-0.00459954218972136,12.3915175852485,-0.0233334562709184,0.981554164579037,0.993917170585654,-6.38279673534209
"G6PC3",0.0047839387648807,11.0313964678012,0.023291848910658,0.981587050342596,0.993917170585654,-6.38279771271889
"ZCCHC7",0.00496484865508684,10.3333927605992,0.0231926145392596,0.981665483667821,0.993917170585654,-6.38280003674058
"RASSF8",0.00416615191459169,7.49589190653629,0.0230594522632941,0.981770733382365,0.993917170585654,-6.382803139747
"TENT2",0.0102067924229825,9.39076839754227,0.0230382944888774,0.981787456240364,0.993917170585654,-6.38280363112992
"TARS2",-0.00316063474273953,8.53319818257461,-0.0229725594825767,0.981839412476126,0.993917170585654,-6.38280515492797
"UBA3",0.00339217751213994,11.8660972096323,0.0228840924675776,0.981909335973269,0.993917170585654,-6.38280719880229
"NAA60",0.00320991662348469,10.7713071879009,0.02285680409094,0.981930904479317,0.993917170585654,-6.38280782766071
"VSIR",0.00468522992352582,9.50483116432991,0.0228550617437311,0.98193228161654,0.993917170585654,-6.38280786778748
"GZMK",0.0100552867722321,5.18646201078584,0.0228284609789448,0.981953306654188,0.993917170585654,-6.38280848003107
"FAXC",-0.0087032915420453,6.34435270503789,-0.0228213702929245,0.981958911079518,0.993917170585654,-6.38280864311004
"CDC25B",0.00403708839931127,8.02662541761256,0.0224324030728048,0.982266349300682,0.994134105534437,-6.38281751137161
"NADSYN1",-0.00403634253044594,9.20733579838655,-0.0224296292612506,0.982268541720897,0.994134105534437,-6.38281757406572
"CCNT2",-0.00437999083551865,9.73604115776187,-0.0221627662225908,0.98247947088325,0.9942369781139,-6.38282356949337
"DNAL4",0.00318570306398769,10.4368187901479,0.0221235355890399,0.982510478976057,0.9942369781139,-6.38282444481122
"SMYD2",-0.00237696451578806,13.0237725509442,-0.0220787299655681,0.982545893603451,0.9942369781139,-6.38282544262187
"LOC728024",0.00465165900340025,7.88061479989431,0.0220221573800544,0.982590608958476,0.9942369781139,-6.38282669959059
"TSHR",-0.011578721813823,4.45526714849939,-0.0218713791230591,0.98270978539641,0.9942369781139,-6.38283003393519
"PRKXP1",-0.0101758117553592,6.32208155428336,-0.0218376846082567,0.982736417888022,0.9942369781139,-6.38283077593188
"RPL7A",0.00290637514069303,14.9741638247206,0.0218305570645718,0.982742051574581,0.9942369781139,-6.382830932743
"C2CD5",0.0052073564155144,11.9151195320241,0.0216758381108697,0.982864343309444,0.9942369781139,-6.38283432405658
"KRT6B",0.00689061885319298,7.12677364335175,0.0216149659904543,0.982912457487375,0.9942369781139,-6.38283565171235
"ZFAS1",-0.00257425619181362,12.0759256851882,-0.0216064648372063,0.982919176923388,0.9942369781139,-6.38283583683025
"ZRANB2-AS1",-0.0103647102899349,3.32321934266416,-0.0215482474473777,0.982965192835171,0.9942369781139,-6.38283710259329
"GLTP",0.00260571451474156,11.7087837017439,0.0214808311585494,0.983018479771616,0.9942369781139,-6.38283856409183
"PDK2",0.00447637838916748,8.47391131924644,0.0214174491944472,0.98306857798483,0.9942369781139,-6.38283993395478
"CXCL16",0.00568504612834353,10.0098608548621,0.0213844734360468,0.983094642629033,0.9942369781139,-6.38284064505309
"ADAM20",0.00839001723725996,5.50789157777025,0.0213606370143621,0.98311348338575,0.9942369781139,-6.38284115838599
"BAD",0.00353288557082365,9.90089296091552,0.0213007484241975,0.983160820499419,0.9942369781139,-6.38284244559974
"IGHV7-81",-0.0123275221272259,3.79559802342197,-0.0212395100322637,0.983209224587553,0.9942369781139,-6.38284375808844
"DTX2",0.00523987877603638,9.21186359361102,0.0212157224288578,0.983228026817557,0.9942369781139,-6.38284426689606
"GLIS1",-0.0108787828013197,4.68045948478038,-0.0210701326279125,0.983343104320981,0.994305149396292,-6.38284736858204
"NPFF",0.0067000786637319,6.6723518236926,0.0209519676820175,0.983436504861844,0.994321152803102,-6.38284987029952
"LOC101928230",-0.00625194267104856,6.54365621327195,-0.0208760568577322,0.983496506810352,0.994321152803102,-6.38285147001584
"RPL36AL",0.00245647405579952,13.1517198420073,0.0208305882086087,0.983532446495556,0.994321152803102,-6.3828524254247
"ZNF410",0.00292797238358844,11.3315761740798,0.020808913724044,0.983549578623565,0.994321152803102,-6.38285288012609
"LINC02303",0.0121322715460468,3.24271638133041,0.0207297963761402,0.983612115289666,0.994336189813103,-6.38285453588363
"A2M-AS1",0.00322835837513402,7.37012477117373,0.0205967926100876,0.983717245596346,0.994394281307829,-6.38285730515544
"FAM163B",-0.00839550506585329,4.86175432652061,-0.0204357411086393,0.983844546103463,0.994474776917993,-6.38286063455024
"HERPUD2-AS1",0.00401501228244605,7.74441695971012,0.0203672205280365,0.983898707199903,0.994481338643623,-6.38286204314148
"BCKDHA",0.00386816342234653,9.50866435116692,0.0202115016331323,0.984021793226715,0.994557562632418,-6.38286522669398
"LINC00028",-0.0073999545213832,4.35371417150243,-0.0200233098255391,0.984170547591435,0.994659721143906,-6.38286904152349
"PRELID3B",-0.00250253140354495,10.2804332162891,-0.0198342351736844,0.984320000376895,0.99473048378434,-6.38287283831218
