"","symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","g","ENTREZID"
"17800","TADA1",-0.180912784559059,9.6438069984166,-1.50258076852069,0.144438340291418,0.434815678955203,-5.29144439887192,"stable","117143"
"17801","TADA2A",-0.158050290923228,6.97597431221508,-0.750567485672315,0.459339874364284,0.733018317064766,-6.10221330788514,"stable","6871"
"17802","TADA2B",0.188645164724189,10.89475892058,1.30528952219637,0.202699139753116,0.509094705615374,-5.55112985572927,"stable","93624"
"17803","TADA3",0.283862120062755,10.5011478770849,1.38738929773767,0.176556177972293,0.476808686722674,-5.44689087404751,"stable","10474"
"17804","TAF1",0.00570588557667406,9.60614932523224,0.034889381195119,0.972422045926721,0.990793330969354,-6.38245776419404,"stable","6872"
"17805","TAF10",0.182997466392671,11.8369901413976,0.895388488411009,0.378414092825567,0.669079990213322,-5.98513055269883,"stable","6881"
"17806","TAF11",-0.027666724133196,9.61639869122322,-0.208759866162378,0.836186996918544,0.937878125253476,-6.36113204925435,"stable","6882"
"17807","TAF12",0.527796361468218,8.46117403658435,2.49050616598113,0.0191358717414589,0.161534841300464,-3.57591324066126,"stable","6883"
"17808","TAF13",-0.301897938170043,10.3521515321772,-2.14546136524864,0.0409720003654811,0.237895316344188,-4.24501552389952,"stable","6884"
"17809","TAF15",-0.424779895053268,9.12768757693731,-1.60180320597488,0.120719486737774,0.396373570062669,-5.14921299436409,"stable","8148"
"17810","TAF1A",-0.0963756216646896,7.57851693862873,-0.461145697854028,0.648350580822438,0.850412295892819,-6.27635727247145,"stable","9015"
"17811","TAF1A-AS1",0.00127465849541331,8.04314663645727,0.00835569997263095,0.99339401312826,0.997314047251287,-6.38303586392086,"stable","100506161"
"17812","TAF1B",0.0169953247980512,8.99537329721606,0.0830957604519519,0.934382279066233,0.975698737728738,-6.37959263350804,"stable","9014"
"17813","TAF1C",0.20085774277165,7.61212112692962,0.865558438742357,0.394282509022149,0.682785897171086,-6.01084388538214,"stable","9013"
"17814","TAF1D",-0.160968414619736,10.6902377158094,-0.728374511793812,0.472592324362233,0.740932615353402,-6.11841569867645,"stable","79101"
"17815","TAF2",-0.110287908425173,10.6086224009015,-0.650132675259814,0.521045568901252,0.773338976836791,-6.17179732345292,"stable","6873"
"17816","TAF3",-0.039021344745894,7.59054672814028,-0.25924313476379,0.797394396645775,0.922977984962781,-6.34925333718693,"stable","83860"
"17817","TAF4",0.409412551497519,9.79549861143315,3.38062818820092,0.00219732962486652,0.0500991154469567,-1.60033074941387,"stable","6874"
"17818","TAF4B",0.490684550324936,7.23171973270139,2.6398989411519,0.0135515356124017,0.136140771248067,-3.26694199860094,"stable","6875"
"17819","TAF5",0.138535715415507,8.13145001710087,1.08821046219292,0.286025225737246,0.592852286073564,-5.7993827523488,"stable","6877"
"17820","TAF5L",0.400115956952103,9.22152239465454,3.82278559103135,0.000696991561687012,0.0260510257513511,-0.527920151625186,"stable","27097"
"17821","TAF6",0.191499187361927,10.2232897508625,0.82403563627843,0.417067526649311,0.699603407560403,-6.04526345261739,"stable","6878"
"17822","TAF6L",-0.230322431979824,7.2154219016278,-0.896978080095526,0.377580293545585,0.668115359113486,-5.98373730101298,"stable","10629"
"17823","TAF7",0.10997721905815,12.1095978007568,1.01033565516694,0.321214369783574,0.622999919175981,-5.87843147996223,"stable","6879"
"17824","TAF7L",-1.02413013240704,4.40201400132647,-1.89495927408604,0.0687443337355056,0.308150116507955,-4.68654036439223,"stable","54457"
"17825","TAF8",0.430094951031713,7.71774164561793,2.30075853929589,0.0292757016230034,0.20046343815368,-3.9520314827709,"stable","129685"
"17826","TAF9B",-0.127742551201909,9.98600643876597,-0.92066148596417,0.365299303554545,0.658122078624136,-5.96270416002041,"stable","51616"
"17827","TAFA1",-0.344116721981746,3.72723840813391,-0.724333988538104,0.475028824043876,0.742616190472767,-6.12131530618917,"stable","407738"
"17828","TAFA2",0.506181207295827,6.43619786747044,1.26475357387376,0.216660309144227,0.523146390443154,-5.60053701424734,"stable","338811"
"17829","TAFA4",-1.49141358503132,3.28343195480941,-2.37065091425623,0.0250763808764029,0.184753960183696,-3.81572128379206,"DOWN","151647"
"17830","TAFA5",-0.189271615972149,4.22807712108788,-0.494085123981181,0.625202045327617,0.836742706359469,-6.26063989306142,"stable","25817"
"17831","TAFAZZIN",0.256258790925185,7.88632331624733,0.876283022001103,0.388529096543626,0.67795092642376,-6.00169397757778,"stable","6901"
"17832","TAGAP",-0.58145037561377,8.13908666828249,-1.99498270171928,0.0561247724095297,0.279045520020879,-4.51506507738864,"stable","117289"
"17833","TAGLN",0.0752563998333393,8.72611279327401,0.30117023658006,0.765568861516079,0.907460090281162,-6.33745035295115,"stable","6876"
"17834","TAGLN2",-0.198615575444769,12.7715036602235,-0.909379987502041,0.371116133318915,0.66287617570224,-5.97278743917507,"stable","8407"
"17835","TAGLN3",-0.268337867855864,9.10403189359779,-1.09653529486922,0.282432462841639,0.589605240105152,-5.79061422587738,"stable","29114"
"17836","TAL1",-0.788812093990813,5.72520454338357,-1.87253374869619,0.0718904852103882,0.314533957701348,-4.72407004951,"stable","6886"
"17837","TAL2",-0.393136310949501,4.79962040676575,-1.77446539955895,0.0871508470572159,0.343304564068663,-4.88412662425492,"stable","6887"
"17838","TALAM1",-0.665963764583436,8.72371824914863,-1.11524656442861,0.274475410792748,0.58198048785022,-5.77068325891057,"stable","109136579"
"17839","TALDO1",-0.955769287177024,13.932573284571,-7.05499766795789,1.30852188791988e-07,7.18378516468013e-05,7.59366856355939,"stable","6888"
"17840","TAMALIN",-0.520940607474505,6.53778181855037,-1.36209328337339,0.184312917034221,0.486418225827695,-5.47959792914082,"stable","160622"
"17841","TAMALIN-AS1",-0.64545906953248,4.03001065636242,-1.5037048945671,0.144149852619913,0.434323256117362,-5.28987565041237,"stable","692159"
"17842","TAMM41",-0.516423249375698,7.42907461756743,-1.7491934132526,0.0915045173247183,0.350848601438756,-4.9242796316638,"stable","132001"
"17843","TANC1",0.158288113297742,10.7951760012048,1.36874220188037,0.182248731282344,0.484402220921424,-5.47105161241392,"stable","85461"
"17844","TANC2",-0.0138268006196771,8.89777117040988,-0.0906623132495624,0.928423487010601,0.973846150906019,-6.37893041949926,"stable","26115"
"17845","TANGO2",-0.106834720343542,8.62773315951354,-0.728547347130335,0.472488264169737,0.740932615353402,-6.11829132091058,"stable","128989"
"17846","TANGO6",-0.304294592963636,7.01516197246094,-0.676029582444709,0.504714457112656,0.762622363181113,-6.15477653118833,"stable","79613"
"17847","TANK",-0.110087708186265,10.8332806450617,-0.696709886749325,0.491880248357539,0.75530735619277,-6.14072333814062,"stable","10010"
"17848","TAOK1",0.19610386429199,10.7661506723215,1.1564808145533,0.257514190345765,0.566395470637147,-5.72568046510492,"stable","57551"
"17849","TAOK2",0.537425012873218,7.91297022815268,1.80099499158826,0.0827716249632426,0.334549038945774,-4.84148890245966,"stable","9344"
"17850","TAOK3",-0.329713642075324,9.32656581693961,-2.97577753961466,0.00605917828205017,0.088596558567644,-2.53607858116658,"stable","51347"
"17851","TAP1",0.143486255158187,9.7797764807935,0.782421801610757,0.440707366026348,0.717146763185515,-6.07814392922,"stable","6890"
"17852","TAP2",0.202333404961593,8.51317617362282,1.13985426191947,0.264258765383682,0.573214384346385,-5.74400480335147,"stable","6891"
"17853","TAPBP",0.136213461642852,11.4313759031699,0.585278283011919,0.563172214675187,0.800988460768595,-6.21159059122921,"stable","6892"
"17854","TAPBPL",0.373148183670809,9.51175976723877,2.10929535638852,0.0442359980522493,0.246883732307658,-4.31120112866769,"stable","55080"
"17855","TAPT1",0.144528633676163,10.7733491484672,1.16079619142122,0.255784434573665,0.564204484114215,-5.72088521821485,"stable","202018"
"17856","TAPT1-AS1",-0.176327463470484,9.14541800505717,-0.921088721264467,0.365080204774553,0.65785628829915,-5.96232000933728,"stable","202020"
"17857","TARBP1",0.0551901280810885,10.4439598122659,0.287023137838314,0.776263955373055,0.912203186756893,-6.34162915834942,"stable","6894"
"17858","TARBP2",-0.154797623466321,8.75048354397879,-1.15579228753133,0.257790967084234,0.566689629345695,-5.72644406340653,"stable","6895"
"17859","TARDBP",0.0199923528838415,11.4317610743408,0.215562548585317,0.830932693538982,0.935909613033703,-6.35968020898988,"stable","23435"
"17860","TARS1",-0.421864864954413,10.157670078692,-2.93779283792471,0.00664884269731129,0.0934728190480802,-2.62101653546775,"stable","6897"
"17861","TARS2",-0.00316063474273953,8.53319818257461,-0.0229725594825767,0.981839412476126,0.993917170585654,-6.38280515492797,"stable","80222"
"17862","TARS3",0.133971347368389,8.7014923811114,0.742527214736504,0.464115545009965,0.735240223251416,-6.10813714848169,"stable","123283"
"17863","TAS1R1",-1.17081650533413,5.43680347040589,-2.61233381984616,0.0144517226812284,0.13962622041498,-3.32475372283493,"DOWN","80835"
"17864","TAS1R2",0.314562169176296,4.00088957180841,0.4942991906775,0.625052842699102,0.836742706359469,-6.26053426638964,"stable","80834"
"17865","TAS2R1",-0.643015659651842,5.50198668777343,-1.47356337891931,0.152048045726498,0.44577516018643,-5.33159582255945,"stable","50834"
"17866","TAS2R10",-0.0744129786088212,5.15401077813348,-0.150563662902704,0.881427948181766,0.957078533022849,-6.37165451446566,"stable","50839"
"17867","TAS2R13",-0.619244088286953,3.34838068361725,-1.02606867084179,0.313873958448304,0.617215432288483,-5.86289724038266,"stable","50838"
"17868","TAS2R14",0.0626291251592832,5.82025961793273,0.203832510489129,0.839997662532548,0.939827911388717,-6.36215467795811,"stable","50840"
"17869","TAS2R16",-0.638721736218133,3.73565146343118,-1.17963162954149,0.248334310178916,0.556232593832139,-5.69976671569113,"stable","50833"
"17870","TAS2R19",-0.13399551481201,4.21120059637377,-0.24956689798104,0.804792369739016,0.925922101359855,-6.35172780968173,"stable","259294"
"17871","TAS2R3",-0.0360515132164356,2.91929073016603,-0.101979181825328,0.91951926728791,0.970426609497456,-6.37783241828292,"stable","50831"
"17872","TAS2R38",-0.0665032457048333,4.83446364475306,-0.135350743195448,0.893328570323682,0.961046856131016,-6.37384425335491,"stable","5726"
"17873","TAS2R39",-0.648414919912559,4.59525388292324,-1.08274122500268,0.288403270451033,0.594261208187552,-5.80511022684296,"stable","259285"
"17874","TAS2R4",-1.13917700202549,4.98886231291841,-2.76283412422631,0.0101381647894336,0.116284967786345,-3.00492748575193,"DOWN","50832"
"17875","TAS2R40",-0.960580528097211,4.74217629383954,-1.53400035611683,0.136549217321185,0.422090646281606,-5.24722658884053,"stable","259286"
"17876","TAS2R41",-0.148426049283195,4.08708937422162,-0.324840349571274,0.747780490655841,0.899717203763894,-6.33001232355673,"stable","259287"
"17877","TAS2R45",-0.889938957842272,3.83940030677817,-1.21423698006937,0.235066587441528,0.54343518918497,-5.66017115158195,"stable","259291"
"17878","TAS2R5",0.664060068614646,5.41962125395473,1.42119339985821,0.166594266429955,0.464327266033629,-5.40237288392664,"stable","54429"
"17879","TAS2R50",-1.04745739782674,5.24261656535118,-1.85021646525287,0.0751442743474401,0.320978675560257,-4.7610787989379,"stable","259296"
"17880","TAS2R7",-0.540379969850583,3.44655585507386,-1.18699087878015,0.245467392221831,0.553734941233979,-5.69143230487528,"stable","50837"
"17881","TAS2R8",0.0583878697443674,3.20660593470423,0.0883997296456469,0.930204883057628,0.974482969404562,-6.37913447862965,"stable","50836"
"17882","TAS2R9",-0.653302080798559,4.01761725901669,-1.17822386796304,0.24888553398682,0.556929101151243,-5.70135570273124,"stable","50835"
"17883","TASL",0.27186822967921,6.4201387653601,0.494682986186763,0.624785381174884,0.836742706359469,-6.26034477817595,"stable","80231"
"17884","TASOR",0.247717385651807,10.7068439462304,2.19623809179781,0.0367529256636771,0.225241858575006,-4.15076540671098,"stable","23272"
"17885","TASOR2",-0.0157261163667819,10.0679203713962,-0.0677060092021378,0.94651358672691,0.979145426652309,-6.38076165660093,"stable","54906"
"17886","TASP1",-0.0612425320790262,10.3434736907749,-0.494142139741724,0.625162304253134,0.836742706359469,-6.26061176423216,"stable","55617"
"17887","TAT",0.163915663647888,6.33604598690834,0.523380943954699,0.604936011758609,0.826516699776192,-6.24576738518564,"stable","6898"
"17888","TATDN1",-0.0901269775807378,10.0136629395311,-0.605003236526205,0.550177909400708,0.792447635039876,-6.19991761126201,"stable","83940"
"17889","TATDN2",0.150148515141655,9.38359932813768,1.18786567463821,0.245128236996574,0.553268990611547,-5.69043849216048,"stable","9797"
"17890","TATDN3",-0.174066561957813,9.89850645931578,-1.03527354303924,0.309633741482502,0.613040445995537,-5.85370588866994,"stable","128387"
"17891","TAX1BP1",-0.31819243189274,13.5276607676848,-2.17533492157218,0.0384401336533747,0.230497053325485,-4.18975079552451,"stable","8887"
"17892","TAX1BP3",-0.460640281760584,4.91127825390555,-1.00665568649388,0.322948252698217,0.623854411009651,-5.88203289924384,"stable","30851"
"17893","TBATA",-0.0272128596733792,6.19800463627556,-0.100341001253375,0.92080757213108,0.970675535226464,-6.37799933989246,"stable","219793"
"17894","TBC1D1",-0.0166341970341577,9.68246456473756,-0.134773809548197,0.893780406444108,0.961254025353815,-6.37392271736453,"stable","23216"
"17895","TBC1D10A",0.246545152337994,9.00013749140418,1.49268800549749,0.146997334403682,0.438921749380903,-5.30520735168524,"stable","83874"
"17896","TBC1D10B",0.385696753470837,9.2652582669447,1.75405758328018,0.0906524905797086,0.349677992771249,-4.91658663440265,"stable","26000"
"17897","TBC1D10C",0.0845216027884934,6.47647014106604,0.169067104711498,0.866991525660564,0.950478630565226,-6.36867763752916,"stable","374403"
"17898","TBC1D12",-0.0614013807208682,8.48536657390701,-0.447775845446816,0.657851519612766,0.855243871263259,-6.28243250611491,"stable","23232"
"17899","TBC1D13",0.183020827418797,8.66075808363408,1.09341731396878,0.283774294884604,0.590946230772869,-5.79390553887653,"stable","54662"
"17900","TBC1D14",0.288770736995243,10.1388063146162,2.45209392951035,0.0208814679772906,0.1686897713707,-3.65357946585389,"stable","57533"
"17901","TBC1D15",-0.0859493132452105,10.2840612456594,-0.60903202238564,0.547543134991506,0.791113259571677,-6.19748712995323,"stable","64786"
"17902","TBC1D16",-0.205208143228568,9.22318941280095,-1.11229451468777,0.275719936118068,0.582960302756171,-5.77384815331681,"stable","125058"
"17903","TBC1D17",-0.0331938021487623,8.9665135097192,-0.17743946809906,0.860474437502801,0.948670863271191,-6.36721765636572,"stable","79735"
"17904","TBC1D19",-0.0644611072353047,9.47750355863962,-0.387178365541641,0.701628985525724,0.879069358959681,-6.30775680363386,"stable","55296"
"17905","TBC1D2",-0.292443623443432,8.80679858258232,-1.53172269626948,0.137109068971462,0.422818831763879,-5.25045779703839,"stable","55357"
"17906","TBC1D20",0.249506581308818,9.5195953003978,2.31547203648094,0.0283419087896016,0.196630828456491,-3.92355891477599,"stable","128637"
"17907","TBC1D21",0.406138519575626,5.77083774930893,1.03023197686131,0.311951163064602,0.61530553474299,-5.85874943296866,"stable","161514"
"17908","TBC1D22A",0.0879065441753859,10.1336788423893,0.535271311302521,0.59680016184323,0.821865798163144,-6.23949166604517,"stable","25771"
"17909","TBC1D22A-AS1",-0.174135544819903,2.59413899004455,-0.314846899795394,0.75527405319332,0.90333917254298,-6.33322073673774,"stable","642757"
"17910","TBC1D22B",0.480307226874396,9.29243032574768,2.88384186130591,0.00758053833874172,0.100443955272147,-2.74070935491469,"stable","55633"
"17911","TBC1D23",-0.0757974630101508,9.87309655020013,-0.47811814867904,0.636376241247828,0.843729338729722,-6.2683917558148,"stable","55773"
"17912","TBC1D24",0.0700087385907562,8.40631884767794,0.358985786191054,0.722369956401288,0.887415029469065,-6.31829999955302,"stable","57465"
"17913","TBC1D25",0.170729042968741,8.2781057828301,0.955903787310047,0.347517559498864,0.644998153025518,-5.93045539786944,"stable","4943"
"17914","TBC1D26",-1.03008971578735,6.68000106287127,-2.87807804047284,0.00768707613969384,0.101306242846679,-2.75342944397717,"DOWN","353149"
"17915","TBC1D27P",-0.786227236928751,5.99896917110472,-1.98412092905698,0.057389008140011,0.281417492300338,-4.53400371437225,"stable","96597"
"17916","TBC1D29P",-0.552565099127357,6.57775067646808,-1.81120818226512,0.0811366284636022,0.33166419668255,-4.82494272812818,"stable","26083"
"17917","TBC1D2B",0.338222212863883,9.52457442828372,2.67390427989097,0.0125130539229656,0.130785786613125,-3.19514115394646,"stable","23102"
"17918","TBC1D30",-0.191570954505018,7.85315442394585,-1.13845778021099,0.264831051685867,0.573588786320339,-5.74553294166277,"stable","23329"
"17919","TBC1D31",0.023241962791646,8.87380153764647,0.11490456029705,0.909362543188915,0.967313713465125,-6.37642067345932,"stable","93594"
"17920","TBC1D32",0.47540139881578,8.51069631691057,2.21690791299331,0.0351503124333913,0.219815892681477,-4.11196277595151,"stable","221322"
"17921","TBC1D4",-0.0608938510449235,8.52831281736901,-0.312267934782447,0.757211870929016,0.903798964636237,-6.33403256657777,"stable","9882"
"17922","TBC1D5",-0.584773752050738,10.1412976736686,-3.25982286522503,0.00298689080367638,0.059572194977339,-1.88492394311055,"stable","9779"
"17923","TBC1D7",-0.450654264670607,8.57471725935693,-3.87028245731729,0.000614956972132159,0.0240247796865564,-0.410356320578845,"stable","51256"
"17924","TBC1D8",0.16768764215942,12.518174048173,1.41845851300111,0.167383288061728,0.465345169981847,-5.40600882507712,"stable","11138"
"17925","TBC1D8-AS1",-0.752130314274194,3.76340383386654,-1.20800120139371,0.237417476738969,0.545987150960795,-5.66738194519147,"stable","100506286"
"17926","TBC1D8B",-0.469151968329101,8.92953302005992,-2.87606046874892,0.00772470207903636,0.101638439026487,-2.75787888346891,"stable","54885"
"17927","TBC1D9",0.14891765066724,11.1759102812783,1.01923473647863,0.317047979691171,0.619718443953642,-5.86967209512577,"stable","23158"
"17928","TBC1D9B",-0.201463919576533,10.3209545248186,-1.82940995628488,0.0782913326340545,0.325958786214422,-4.79527412581177,"stable","23061"
"17929","TBCA",-0.231799153721679,13.6236896617962,-2.07314610533282,0.0477279407843207,0.257021244357899,-4.37655528860012,"stable","6902"
"17930","TBCB",0.249062611084012,11.6200483035499,1.58232956419709,0.125102940133457,0.404949191165893,-5.17772279030862,"stable","1155"
"17931","TBCC",0.446639492942424,10.0478219811098,3.15497697267954,0.00388774996862714,0.0692441605782562,-2.1283901100543,"stable","6903"
"17932","TBCCD1",0.0397149074343002,8.64047459910135,0.26455812011825,0.793338933892805,0.920954358748095,-6.34785431000754,"stable","55171"
"17933","TBCD",0.131585811506884,9.39341659503501,0.831009430094918,0.413184420383423,0.696779029830973,-6.03959475715682,"stable","6904"
"17934","TBCE",-0.0652040383668755,9.63311366724531,-0.419003330261396,0.678495298522655,0.866846407386313,-6.29490914914106,"stable","6905"
"17935","TBCEL",0.214494644829408,9.74009102945807,1.17991626990196,0.248222965921859,0.556098037980656,-5.69944522513568,"stable","219899"
"17936","TBCK",-0.356986885546648,10.477750824794,-3.22795523662294,0.00323698792202416,0.0624353798415868,-1.95928606134052,"stable","93627"
"17937","TBK1",-0.0614749733657067,10.419821416899,-0.369992682468987,0.714245592060423,0.883486892748338,-6.31427756832331,"stable","29110"
"17938","TBKBP1",0.29019600839689,5.87278870920111,0.785045972314813,0.439193053490355,0.716487760550187,-6.07611846849398,"stable","9755"
"17939","TBL1X",0.354173100303109,10.5485297658189,2.61236266601655,0.0144507522259356,0.13962622041498,-3.32469340959428,"stable","6907"
"17940","TBL1XR1",0.229760135226762,12.3260394637163,1.97673973960984,0.0582623281375266,0.283200293210617,-4.54682993700247,"stable","79718"
"17941","TBL1Y",-0.510161693175919,6.38627143265682,-1.08292463000213,0.288323297887711,0.594261208187552,-5.80491858999923,"stable","90665"
"17942","TBL2",-0.19473105726461,11.3283252213087,-1.38440393723885,0.177458026232073,0.477324567206486,-5.45077797787137,"stable","26608"
"17943","TBL3",0.486156585838833,8.11334278538548,1.85788064821044,0.0740128233680396,0.31906456543218,-4.74840769762743,"stable","10607"
"17944","TBP",0.144953459707661,9.35239789464025,1.3665813420737,0.182917585641151,0.485129248874356,-5.47383307831461,"stable","6908"
"17945","TBPL1",-0.0727325446513305,10.7818279210337,-0.734052034819644,0.469180994740173,0.73911152399528,-6.11431514731376,"stable","9519"
"17946","TBR1",0.0862771789998229,3.93921952115415,0.164960568248177,0.870191596484768,0.951608226136531,-6.36936800571772,"stable","10716"
"17947","TBRG1",-0.00863887127189145,10.9065338145377,-0.0521376571234556,0.958799006367848,0.984734353923362,-6.38170154663081,"stable","84897"
"17948","TBRG4",-0.179206151271917,6.57176251645433,-0.374859087215096,0.710664427805086,0.882072899385395,-6.31246083052044,"stable","9238"
"17949","TBX1",0.378046293999958,9.46064978474823,1.91616206672583,0.0658802546848692,0.301204004653899,-4.65074506460443,"stable","6899"
"17950","TBX10",-0.597504958795561,5.94753421881055,-1.80537165368768,0.0820675590272284,0.33333936406503,-4.83440729815977,"stable","347853"
"17951","TBX15",-0.701819210711655,4.67866226012218,-1.44514450780428,0.159809859942181,0.455520330388547,-5.370274556407,"stable","6913"
"17952","TBX18",-0.466831578703032,3.80579407300572,-0.752542395896608,0.458171298848211,0.732221921935926,-6.10074889594116,"stable","9096"
"17953","TBX18-AS1",0.234902203609781,3.11506576538038,0.475895039011758,0.637939076408658,0.844459708885623,-6.26945121643588,"stable","102724201"
"17954","TBX19",0.0868464980909227,7.32091422403379,0.345949306678519,0.732035252314853,0.892821948774772,-6.32290849065808,"stable","9095"
"17955","TBX2",0.126222884087977,4.89446442909532,0.276416741023274,0.784311918550502,0.91566015403162,-6.34463106205547,"stable","6909"
"17956","TBX2-AS1",-1.15691312984386,4.56152362866931,-2.23591550253845,0.0337324298336851,0.21590329403708,-4.07606122287534,"DOWN","103689912"
"17957","TBX20",-0.327542196725322,4.17134175543141,-0.663731473380461,0.512434214661867,0.768123427538247,-6.16293966474493,"stable","57057"
"17958","TBX21",-0.323648482924884,5.7241460100803,-0.83552062176544,0.410684606631624,0.694741139055016,-6.03590365238791,"stable","30009"
"17959","TBX22",-0.595400615947487,2.06601698782819,-0.981019482517953,0.335205779387815,0.633804942095471,-5.90678351979717,"stable","50945"
"17960","TBX3",-0.267257439207416,6.4227315598978,-0.580406716746246,0.566405395882656,0.803177635189231,-6.21441548145333,"stable","6926"
"17961","TBX4",-0.124370229670502,3.65748197906078,-0.48572541335139,0.631041320893985,0.840555742337525,-6.26472967525391,"stable","9496"
"17962","TBX5",-1.23195167151728,5.60880666658226,-2.61043809258068,0.014515632657767,0.140082809787427,-3.32871656333757,"DOWN","6910"
"17963","TBX5-AS1",0.315437135345963,5.19342591139244,0.63112941780733,0.533209841568918,0.780893205672922,-6.18387753095207,"stable","255480"
"17964","TBX6",0.349848371796854,6.01945570123205,0.846839671159734,0.404454188979608,0.69025877703637,-6.02655887762486,"stable","6911"
"17965","TBXA2R",-0.651815412964176,6.20955065853214,-1.49406832051995,0.146638101362197,0.438212873602371,-5.30329164260051,"stable","6915"
"17966","TBXAS1",-0.329896708682798,6.97780777479392,-1.03653001951418,0.309058059266497,0.612443015708302,-5.85244538440256,"stable","6916"
"17967","TBXT",-1.01220587465075,5.9610514133305,-2.98346498223435,0.00594604573178396,0.0876653046335526,-2.51882307470063,"DOWN","6862"
"17968","TC2N",0.187668914359456,11.1394541473275,0.858199769275107,0.398261536622308,0.685239767176461,-6.01706049101503,"stable","123036"
"17969","TCAF1",-0.116330929545645,9.71183656332108,-0.791894650315739,0.435255823521154,0.713670982233784,-6.07080184640739,"stable","9747"
"17970","TCAF2",-0.0109134036447509,5.57264818273463,-0.0256636771979922,0.979712451383378,0.993281875917774,-6.38273921294194,"stable","285966"
"17971","TCAIM",-0.123699444533733,9.11467926031743,-1.16329032569908,0.25478859173035,0.563260329660015,-5.71810638139701,"stable","285343"
"17972","TCAM1P",-0.962567774555275,3.71116591148677,-1.83987351020976,0.0766947969650314,0.323822476074577,-4.77811469021525,"stable","146771"
"17973","TCAP",0.0825641744773309,4.72166520415096,0.239411205591727,0.812576797693519,0.929310332179078,-6.35422412928224,"stable","8557"
"17974","TCEA1",0.192978465930961,12.405352542133,1.7066583327272,0.0992484342826237,0.363797159722432,-4.99082698315663,"stable","6917"
"17975","TCEA2",0.454964955689444,9.64551422484598,2.5601794800077,0.0163088968210547,0.148445115829339,-3.43315638117586,"stable","6919"
"17976","TCEA3",-0.437236621767202,11.1713687442566,-3.24870901667004,0.00307192434351918,0.0604505587312543,-1.91089271229721,"stable","6920"
"17977","TCEAL1",0.0488742020018691,10.3773374112618,0.325928496160528,0.746966048545873,0.899204022202193,-6.32965696774822,"stable","9338"
"17978","TCEAL2",0.0770239676172615,5.31757803470514,0.125935251678763,0.900706943345707,0.96436346871354,-6.37508293169868,"stable","140597"
"17979","TCEAL3",-0.334190472209986,10.6949032510032,-2.66703926553402,0.0127165202751574,0.132051789935457,-3.20967878211329,"stable","85012"
"17980","TCEAL4",0.0620943479352061,11.1574524295833,0.463186186492587,0.646905810340567,0.849163091633103,-6.27541460604205,"stable","79921"
"17981","TCEAL7",-1.06885451764638,3.99785653665586,-1.85007147182732,0.0751658223958364,0.321004992184634,-4.76131812633195,"stable","56849"
"17982","TCEAL8",0.464299509185354,9.96113323535893,3.09346509158039,0.00453196742046376,0.0761239165263406,-2.26958308219027,"stable","90843"
"17983","TCEAL9",-0.409827662985743,10.0135842763851,-2.42643523853093,0.022127854520598,0.173090101615566,-3.70503756722843,"stable","51186"
"17984","TCEANC",0.226543743816757,7.24192361160896,1.31065034238338,0.200905750736681,0.507046445017056,-5.54449311412365,"stable","170082"
"17985","TCEANC2",0.681445800470233,8.05322804419607,2.77114773222398,0.00993923666246097,0.115535860874708,-2.98696962895478,"stable","127428"
"17986","TCERG1",0.0931591442655524,11.1248246324655,0.418327496640301,0.678983353656257,0.866846407386313,-6.29519238986777,"stable","10915"
"17987","TCERG1L",-1.44610803273117,5.43345049768347,-4.30002766623176,0.000195803874412944,0.0123234194022379,0.668057335208627,"DOWN","256536"
"17988","TCF12",-0.0717561212311164,10.7825691410593,-0.49498678728347,0.624573703586345,0.836742706359469,-6.26019468257213,"stable","6938"
"17989","TCF15",-0.560758232526597,4.41861619709088,-2.39935521763367,0.0235170433341462,0.178463476634718,-3.75897372623544,"stable","6939"
"17990","TCF19",0.278794840689316,6.5513544163503,0.671128874052101,0.507782949201458,0.765176721715748,-6.158046843329,"stable","6941"
"17991","TCF20",0.146408465908333,10.1891488743422,0.923496067559691,0.36384726717958,0.656965699143188,-5.96015230813296,"stable","6942"
"17992","TCF21",-0.652551133500741,5.3455314062552,-1.18798163263912,0.245083306558939,0.553268990611547,-5.69030670856358,"stable","6943"
"17993","TCF24",0.936717031196363,5.57301921841682,2.77143244708084,0.0099324894019992,0.115535860874708,-2.98635410772092,"stable","100129654"
"17994","TCF25",-0.00570120394508855,11.9654447829767,-0.0490927897776998,0.961203101401527,0.986176760709139,-6.38185682702799,"stable","22980"
"17995","TCF3",-0.172352888032794,9.37192995697212,-1.19910526130009,0.240801533096796,0.549590679040692,-5.67761126616783,"stable","6929"
"17996","TCF4",-0.347343042789282,11.8882445616952,-2.49221435302814,0.019061462914828,0.161311361220353,-3.5724420738792,"stable","6925"
"17997","TCF4-AS1",-1.16230895688285,7.27138973430764,-2.90792141539157,0.00715037776330978,0.0972432730757292,-2.68742725259741,"DOWN","105372127"
"17998","TCF7",-0.249185579367508,10.0966573123853,-0.955573732074372,0.347681351342078,0.645084342911635,-5.93076266862812,"stable","6932"
"17999","TCF7L1",1.01067405593784,8.77591852017924,6.93030295122001,1.79834417344627e-07,8.52660366964454e-05,7.29410437709943,"UP","83439"
"18000","TCF7L2",-0.168991393133366,12.080590325057,-1.39446754391664,0.174432320387261,0.473773608677074,-5.43764570603525,"stable","6934"
