,logFC,AveExpr,t,P.Value,adj.P.Val,B
AXIN2,9.82280228062104,9.57618654870147,94.9928992582545,6.34690092827766e-36,2.80884699121189e-35,69.20618220787
ZNF131,9.34838977932036,9.59746541319087,94.9896301402941,6.3528437831541e-36,2.81088074240002e-35,69.2054981118299
NIFK-AS1,8.66765213773922,8.65851136465657,94.952983296608,6.41985935277152e-36,2.83993014880236e-35,69.1978268392304
ZKSCAN3,7.90729563728441,7.84712187863857,94.9407318661703,6.44242646429678e-36,2.84930890180537e-35,69.1952612065504
GTPBP8,10.0110588294561,10.2135807718357,94.9071198326072,6.50476300520675e-36,2.87626888119167e-35,69.1882196549388
FBLIM1,9.09441815753743,9.23327630899499,94.8934241995393,6.53034176261853e-36,2.88696736282576e-35,69.1853493580576
NUMBL,11.71707445826,11.8263106093019,94.8880609623562,6.5403868434281e-36,2.89079555778807e-35,69.184225165617
ZSCAN29,9.31507403784784,9.38212859655561,94.8844187557228,6.54721764880207e-36,2.89320174940286e-35,69.1834616624921
MAN2A1,9.89048837419819,9.92002127109181,94.8457897223336,6.62012155935726e-36,2.92479830519507e-35,69.1753611400092
USP40,9.93021064631923,9.78203746883649,94.8440726855365,6.62338156000856e-36,2.92561901555999e-35,69.1750009557112
FLOT1,11.3408549509693,11.3068611974831,94.8406445738893,6.62989522047644e-36,2.92787625083784e-35,69.1742818069277
PACS2,9.34028345790603,9.37758385463921,94.831944316917,6.64645616594626e-36,2.93456864622161e-35,69.1724564837722
MDC1,9.39559773262095,9.08978332894459,94.8148252363207,6.67916766341166e-36,2.94838755383187e-35,69.1688641096437
NECAP2,10.1527325578579,10.1051991547455,94.8040706785339,6.69980300626563e-36,2.9568709607936e-35,69.1666067822084
STX16,11.2803980080742,11.1161599978647,94.7982482201397,6.71100242997595e-36,2.96118723972416e-35,69.1653845087122
C5AR1,10.9616730142102,11.1049862038349,94.7927870224623,6.72152461048913e-36,2.96520292713098e-35,69.1642379646777
TRIR,12.0184876966958,11.9288949014518,94.7576275401822,6.78967769585629e-36,2.99463543532672e-35,69.1568539532811
DNAJB11,11.1219098475147,11.0632158873194,94.7558300374366,6.79318115986718e-36,2.99552052853203e-35,69.1564763348103
HEATR6,8.69252035726242,8.77921858167034,94.7551248166719,6.79455619835758e-36,2.99552052853203e-35,69.1563281792967
SCAND1,11.5140968395698,11.3953172326101,94.752361721464,6.79994645786671e-36,2.99726353272798e-35,69.1557476807547
CANT1,10.5741204918615,10.5997761862274,94.7384201519151,6.82721142395451e-36,3.00864564272368e-35,69.1528182891546
SLC35C2,9.63226463928478,9.85623438644182,94.7229941079976,6.85751161518223e-36,3.02136023898483e-35,69.149576187302
TANK,10.7761981297059,10.8332806450617,94.7101609722471,6.88282496227651e-36,3.03187276948928e-35,69.1468784031373
DNMT3A,8.82428134340274,8.79529249651131,94.7058745107263,6.89130156576406e-36,3.0349658700648e-35,69.1459771737756
DAAM1,10.9398468274675,11.0323113274498,94.6832757863357,6.93617046381154e-36,3.05408164238152e-35,69.1412247223146
GPS2,10.4249368375086,10.2998536193385,94.6732628516543,6.95614746800469e-36,3.06223145130858e-35,69.1391184561631
ENOX2,9.19302306525618,9.09586675449851,94.671061272406,6.96054787496016e-36,3.06352214699196e-35,69.1386552968241
ALDH18A1,10.9281258780016,11.1137926568955,94.6577523908685,6.98721051993191e-36,3.07460843422948e-35,69.1358550659512
ZNF12,10.633215827233,10.6077604890924,94.6498125971501,7.00316728000937e-36,3.0809800884765e-35,69.1341842121096
SCPEP1,13.0265006496454,12.8592315493227,94.6480847698705,7.00664473018405e-36,3.08186005399746e-35,69.1338205780236
C7orf57,11.5801332351692,11.6271170093542,94.64119961498,7.02051967920388e-36,3.08731200563978e-35,69.1323714419331
TMEM128,10.782487039177,10.6279137346542,94.6194905933752,7.06445441887828e-36,3.10597783111989e-35,69.1278011989449
ZBTB8A,9.46102056976416,9.19255998155219,94.5942722033807,7.11584946039578e-36,3.12791511678839e-35,69.1224900754041
TUT4,9.51308465948109,9.45316901389566,94.58167464151,7.14166828512024e-36,3.13860298639516e-35,69.1198361265115
ZNF93,9.06379283320875,8.97833652765095,94.5739045806279,7.15764149967169e-36,3.14496034048338e-35,69.1181989169361
PHAF1,8.5700018424637,8.68079588706976,94.5648886433554,7.17622233512712e-36,3.15246052548793e-35,69.1162989258619
TMEM125,11.8801033882564,11.8325437239457,94.5641238824316,7.17780072024691e-36,3.15249007633244e-35,69.1161377493289
POLDIP2,9.99329912981886,9.96279298828448,94.5627771969165,7.18058101058134e-36,3.15304738039882e-35,69.115853924777
PA2G4,10.2382856926856,10.2249191545387,94.5603240010693,7.18564860853563e-36,3.15460861261091e-35,69.1153368780865
GMEB1,9.02030877574489,8.86263528735539,94.5584842435164,7.18945145163073e-36,3.15561405815107e-35,69.1149491085452
IMP3,10.5574880667105,10.4313581238602,94.5566340762315,7.19327791593006e-36,3.15662944640582e-35,69.114559132916
SLC35F6,9.32357498871116,9.20453484650208,94.5547024803529,7.1972750410656e-36,3.15771928300127e-35,69.1141519810358
VPS13B,11.6506656572911,11.7317722011153,94.5475646447122,7.21206562123878e-36,3.16354316632219e-35,69.1126473168459
KATNB1,11.694269566936,11.7073588707183,94.5441565540153,7.21913876482912e-36,3.16598009064253e-35,69.1119288240738
MAML3,9.55165936508427,9.3889177980792,94.541612996871,7.22442234303698e-36,3.16763133502391e-35,69.1113925654022
CDAN1,8.84824676759543,8.83283622450603,94.5281408480604,7.25247414378304e-36,3.179262777634e-35,69.1085518498759
LRWD1,10.8874765273684,10.9406920630294,94.5219041405345,7.2654984677373e-36,3.18430313096503e-35,69.1072365714938
CLDN10,11.3541803293338,11.9875343664974,94.4996836353811,7.3120996971563e-36,3.20405427183522e-35,69.1025493078785
NOSIP,10.2691773539687,10.1836800404218,94.4826791000193,7.34797111342321e-36,3.21909645880376e-35,69.0989611428881
ZNF16,8.08524614743166,8.05961383674252,94.4681469340301,7.37877156050676e-36,3.23191123861625e-35,69.0958938707483
ZMYM3,9.95923980486274,9.90398574407418,94.46134962377,7.39322414349105e-36,3.23756175653884e-35,69.0944589220306
RNF170,10.5546130182072,10.5352374194115,94.4559993927511,7.40462055226359e-36,3.24187185648107e-35,69.0933293449721
RNF113A,9.98209500647026,9.78157689781407,94.4364777863419,7.44635776303738e-36,3.25946109216294e-35,69.0892069551105
SERTAD1,9.64189621140106,9.56442184055469,94.4096425858106,7.50412983699729e-36,3.28406034527874e-35,69.0835379552303
SPRED2,9.49292223292374,9.2156238438168,94.4031953364933,7.51807887133092e-36,3.28888527621349e-35,69.0821755799384
TNRC18,10.0999432153385,9.92879506054687,94.4030895958394,7.51830787185415e-36,3.28888527621349e-35,69.0821532345427
TMCO6,9.98392149205043,9.86991878233371,94.4020266619068,7.52061024934674e-36,3.28920274678976e-35,69.0819286103298
LARP6,10.5855131092772,10.4153752451188,94.3962277600652,7.53318388838285e-36,3.29401136615894e-35,69.0807030888151
TCEAL8,10.2018811290106,9.96113323535893,94.3941582640726,7.53767640791071e-36,3.2952851052354e-35,69.0802656993601
SEC22A,8.91510570611192,8.98933313952826,94.3840619647923,7.55963359272766e-36,3.30419182927896e-35,69.078131622494
ACTR2,12.3452164883618,12.3462192345604,94.3782991728011,7.57219608288321e-36,3.30898941518872e-35,69.0769133672049
INAVA,11.7799964301563,11.6537785202232,94.3226740118875,7.69457342406364e-36,3.36176315754588e-35,69.0651481666925
PSIP1,11.9515794936593,11.7760416269786,94.315983217723,7.70943092062351e-36,3.36754915967437e-35,69.0637322693248
ERICH1,8.92180323994013,8.84486840537731,94.3034676231905,7.73730279039044e-36,3.37901634526116e-35,69.0610833100887
NINJ2-AS1,9.25695953791944,9.20544518383317,94.295549493989,7.75499016196423e-36,3.38603191207405e-35,69.0594071306269
ACAD8,10.3090080893158,10.0263834877104,94.2790892189652,7.79189307263665e-36,3.40143279517359e-35,69.0559219645456
TIMM10,10.1239484474179,10.0832094444991,94.2767305191882,7.79719602209251e-36,3.40303563625301e-35,69.0554224739157
ZNF264,10.6675275887929,10.6366114136021,94.2690781619114,7.81442621413399e-36,3.40984228569888e-35,69.0538018350587
RUFY3,10.7026679997335,10.9085362061946,94.2598790543634,7.8351913501608e-36,3.41818824648797e-35,69.0518533465
C8orf76,9.57604725338634,9.74946617578108,94.2437934730807,7.87163887541338e-36,3.4333709015027e-35,69.0484454947932
WRAP73,8.93754859586466,8.85455435986017,94.2242345884829,7.91619327462852e-36,3.45208244346363e-35,69.0443005630328
SYTL1,11.6998579333791,11.8387257967297,94.20008788086,7.97155937357982e-36,3.47549993002345e-35,69.0391815071521
RAB30-DT,9.5737078598762,9.47954057971163,94.1965741162422,7.97964949236153e-36,3.47830020287602e-35,69.0384364235237
STXBP1,11.1233417684951,11.0161135618938,94.1769406775782,8.02501057148952e-36,3.49734218805963e-35,69.0342724039568
GMPS,8.93091311478352,8.98216307008755,94.1739126146136,8.03203036024094e-36,3.49967037124784e-35,69.0336300660299
DNAI7,12.0303703355539,12.0601911097395,94.1592369183801,8.06614249406099e-36,3.51379092220808e-35,69.0305164743495
FASTKD3,9.31990389323897,9.43554620445393,94.1584670088377,8.06793620937224e-36,3.51379092220808e-35,69.0303531094584
GEMIN7,8.90424241534788,8.94392913087682,94.1577997576936,8.06949108824605e-36,3.51379092220808e-35,69.0302115256564
PLEKHJ1,9.25182503291122,9.22641934742498,94.1566451107679,8.07218246734031e-36,3.51422935379077e-35,69.0299665177709
CMTM7,10.7925690366501,10.5978884307802,94.1542089521093,8.07786398910028e-36,3.51596909118736e-35,69.0294495666681
ACD,9.04186484668794,8.93949261111124,94.1398637015868,8.11140364025621e-36,3.52983109601638e-35,69.026405087748
BCAS3,10.6071612826471,10.5989312681299,94.1281078422591,8.1389968169765e-36,3.54110013755503e-35,69.0239096083054
ZNF529,9.98572298859665,9.77271432501566,94.1212075788138,8.15523831041261e-36,3.54742663952935e-35,69.0224446237777
CSTA,11.2944552443452,11.7213027497226,94.1039684871515,8.19596179502894e-36,3.56439764369176e-35,69.0187838793135
CBX4,11.4088133068358,11.1879201312073,94.0914473386253,8.22567230774443e-36,3.57657306553073e-35,69.0161243346358
PRR13,11.9412862751674,11.8840347119544,94.0905862809918,8.22771954624844e-36,3.576717757321e-35,69.0159414218981
CFAP70,13.4633250938958,13.4226841716913,94.0577874411011,8.30609613088207e-36,3.61003703088462e-35,69.0089720685393
GSN,13.0146790129597,12.9036842239103,94.0428045981616,8.34215647492811e-36,3.62495455904916e-35,69.0057871245251
CD38,10.3998779302612,10.3853098239352,94.041550219829,8.34518283476084e-36,3.62551445853354e-35,69.0055204416623
GNPTG,9.78995151107105,9.77310963590998,94.0334011178331,8.36487139348554e-36,3.63331140976255e-35,69.0037877930974
KIF21A,12.64979585132,12.4219104316508,94.0319517628619,8.36837813368477e-36,3.63407794806269e-35,69.003479608899
SNX5,11.5798594139266,11.7242038181224,94.0252012926928,8.38473110500302e-36,3.64042165062587e-35,69.0020441213885
DNAJC5,10.0286629018355,10.0379224297999,94.0231854071317,8.38962099525259e-36,3.64178679157219e-35,69.0016154118745
RAB8A,11.0575847287749,10.8666216931312,94.0201335179367,8.39702952300369e-36,3.64424443330358e-35,69.0009663525065
CYTH1,10.1726423335168,10.1334827206609,94.0139500655294,8.412060785191e-36,3.65000857114506e-35,68.9996511875126
NR2C1,10.1340730936488,10.1624737480033,94.0092240347053,8.42356802609932e-36,3.65424155043635e-35,68.9986459112936
NIPSNAP3A,10.544387552454,10.4328886296599,93.9670717142156,8.52692779949936e-36,3.69831117989928e-35,68.9896761536477
ATP1B3,11.543393899014,11.7460255375135,93.9641267317443,8.53419801003762e-36,3.70069505062159e-35,68.9890492427469
RPGRIP1L,10.5385238030977,10.7054682560178,93.9495330638038,8.57031999117719e-36,3.71558636026472e-35,68.9859421707651
LEO1,8.78699848816532,8.82782938738183,93.9454336460435,8.58049528010055e-36,3.71922486044998e-35,68.9850692456752
LAMTOR4,10.4656063545141,10.4091517205494,93.9215144758975,8.64011599404185e-36,3.74428956933322e-35,68.9799747317172
CLTB,9.78720927210468,9.92202277514025,93.8884504702968,8.72323895286726e-36,3.77952670892454e-35,68.9729291108168
VKORC1,9.6757309693962,9.69401165571162,93.879456814266,8.74599211187753e-36,3.78859816108781e-35,68.9710119745354
BRD2,11.5981032595405,11.6992665172508,93.8769624396828,8.75231355085668e-36,3.79054941453129e-35,68.9704802090378
PRR34-AS1,10.9003547318013,10.9548491447132,93.8756362200757,8.75567648848302e-36,3.79121882321986e-35,68.9701974686694
KXD1,10.1940779923116,10.0904150971572,93.8660158708386,8.78011124919411e-36,3.80101018635998e-35,68.9681462922386
PEPD,9.87244089642751,9.82652879580679,93.8597470255299,8.79607153947387e-36,3.8071295530395e-35,68.9668095197149
TFCP2,10.025797583585,10.0127595665493,93.8575972490726,8.80155172745938e-36,3.80871130757639e-35,68.9663510677134
PAN3,11.6202490684091,11.6804065157022,93.8510334589495,8.8183059833278e-36,3.81517004197811e-35,68.964951200172
ARAP3,8.54427380546436,8.41908390167151,93.83830299162,8.8508951561503e-36,3.82847552866696e-35,68.9622357191557
AASDHPPT,11.3760511427475,11.2562710317857,93.8347563367134,8.85999657983349e-36,3.83161792389068e-35,68.9614790943891
DENND4A,8.88973760871196,8.93924679167147,93.8318300175338,8.86751340250379e-36,3.83407387778309e-35,68.9608547749538
AGPAT3,10.9943997474181,10.9096195242579,93.8266150043164,8.88092557467201e-36,3.83896982270539e-35,68.9597420952034
KPNA2,10.5314141857176,10.7386735777946,93.8259966885518,8.88251717678024e-36,3.83896982270539e-35,68.9596101643699
UBE2V2,10.4886680016105,10.5195526959342,93.8217739125391,8.89339490163282e-36,3.84287498835675e-35,68.9587091086663
IDI1,11.9781805743503,11.8376755849952,93.8105606285346,8.92234700030674e-36,3.8545869356057e-35,68.9563161094293
CLPP,9.97417099799602,9.89178981379746,93.8008278350749,8.94755574974422e-36,3.8646771853243e-35,68.9542386936168
ANGEL1,8.59668542197439,8.60906780702273,93.7997390775261,8.95038031051077e-36,3.86509695793574e-35,68.9540062827302
EFEMP2,8.8871951712937,8.94715758909315,93.7765915007037,9.0106512209304e-36,3.89031882804325e-35,68.9490640978408
ZNF200,9.28852596649548,9.17178546149298,93.7743372400944,9.01654322836104e-36,3.89205720732605e-35,68.9485826935229
EHD4,11.209116785233,11.1231482853955,93.7642550079258,9.04294428077647e-36,3.90254553659019e-35,68.9464293791754
DSE,10.0787777078039,10.344341541613,93.7636304606996,9.04458233602413e-36,3.90254553659019e-35,68.9462959794376
ATP9B,9.83281402653142,9.85461476701848,93.7623560401238,9.04792582578865e-36,3.90318090524406e-35,68.9460237661156
EPB41L4A-AS1,10.2453781204088,10.1535008604292,93.7581772253815,9.05889809231377e-36,3.90710630559954e-35,68.9451311400607
FAHD1,9.71685663988749,9.84430272270345,93.7550751527322,9.06705208813221e-36,3.90981481319996e-35,68.9444684737446
DHDDS,8.96118825667375,9.04160456013849,93.7478044368057,9.08619345496381e-36,3.91725910017473e-35,68.9429151647828
ZMYND8,11.6131440563524,11.5682572924262,93.7413025989434,9.10334609884895e-36,3.92384310566501e-35,68.9415259579288
WTAP,11.832298129564,11.8192923414246,93.7312476563731,9.12993838515907e-36,3.93449234850627e-35,68.9393772834741
OSTF1,8.92087062787675,9.03192024586684,93.7215243214684,9.15573025520653e-36,3.94479232928787e-35,68.9372991270246
SPATA7,10.8063505515416,10.9845479399715,93.7150481877866,9.17295057545886e-36,3.95139572383281e-35,68.9359148030249
GLG1,11.4406481433394,11.3605585915914,93.7123423474729,9.18015546290253e-36,3.95368297413445e-35,68.9353363640874
TK2,9.33177498727761,9.24966859752688,93.7089842079275,9.18910539704458e-36,3.95672067684508e-35,68.9346184439037
ZNF35,7.83583577917907,7.89671666603857,93.680225739893,9.26612230397352e-36,3.98905991550755e-35,68.9284686571178
DHX8,9.44408885765943,9.35766102144932,93.6737947312738,9.2834362897221e-36,3.99568904221544e-35,68.9270930276395
SRD5A3,10.9819664829497,10.9554636582869,93.6711883678022,9.29046285972549e-36,3.99788853505761e-35,68.9265354693765
MED26,9.49666962473296,9.34599373896729,93.6546825489493,9.33508956078164e-36,4.01626393930762e-35,68.9230039473489
RBM27,11.0881670902482,10.9770188980675,93.6489597145092,9.35061418680393e-36,4.02211367350729e-35,68.9217792833804
MBNL3,9.57993363674522,9.56267165640489,93.6398365857667,9.37541832525263e-36,4.03195170277098e-35,68.9198267268976
EDEM1,9.09060309885216,9.15168110925433,93.6379428775899,9.38057551775877e-36,4.03333813791186e-35,68.9194213929653
ABCC6,10.3128122680097,10.1390704231282,93.6330729521389,9.39385144122214e-36,4.03821406896304e-35,68.9183789631038
CPLANE2,8.59940233911187,8.71517799778278,93.6155767857875,9.44170870628901e-36,4.05795070108367e-35,68.9146331262491
TOGARAM1,11.8558889498097,11.8655700221314,93.6143379953712,9.4451067356982e-36,4.05857500968354e-35,68.9143678661031
EXOC2,8.32422880735152,8.30646717769253,93.6099620649397,9.45712016046801e-36,4.06290034571012e-35,68.9134308112392
ZBTB1,10.6779236479107,10.4148276749854,93.6063626133437,9.4670137573528e-36,4.0663133828679e-35,68.9126599787941
BLOC1S1,11.0740987557009,11.0300324845712,93.6029293513236,9.47646055610305e-36,4.06870732438638e-35,68.9119246929512
DUSP3,10.3896450830389,10.4854563600279,93.602919448061,9.47648781957312e-36,4.06870732438638e-35,68.9119225719541
GADD45A,10.5212262305098,10.3160235310332,93.5956014384017,9.49665638821272e-36,4.0765276866439e-35,68.9103551661429
PFKFB3,10.3245022011936,10.399346689846,93.5904789920054,9.51080041267247e-36,4.08175927194349e-35,68.9092579019802
ARFGAP2,10.4789474786228,10.3199199906896,93.5769031306906,9.54839160356652e-36,4.09704947827241e-35,68.9063494007342
NTPCR,9.89318751017433,9.88685984467223,93.574185140231,9.55593613055175e-36,4.09944354422312e-35,68.9057670171526
VEZT,10.7585172580652,10.8673018066423,93.572180769208,9.56150376971171e-36,4.10098872622791e-35,68.9053375237395
EEF1AKMT3,8.27293957487511,8.16661176453826,93.5684112305724,9.57198371112741e-36,4.10463975707174e-35,68.904529753929
TUBB,12.2705515215204,12.224765332731,93.5639275893267,9.58446448127465e-36,4.10914710251442e-35,68.9035688934505
NCOA5,9.34531562474631,9.13956455445283,93.5602770299413,9.59463872271378e-36,4.11266392096271e-35,68.9027865120526
MAP3K5,9.98196168682516,9.97002881395332,93.54695611738,9.63185964685561e-36,4.12777025375312e-35,68.8999311914037
